ProductID,Product,Category_ID,Sub_Category,Brand,Sale_Price,Market_Price,Type,Rating
7991,Hing-Asafoetida Powder - Yellow,5003,Masalas & Spices,Everest,70,75,Powdered Spices,4.1
7992,Powder - Coriander,5003,Masalas & Spices,Aashirvaad,32,64,Powdered Spices,4.1
7993,Ready Masala - Hyderabadi Biryani,5003,Masalas & Spices,Kohinoor,15,20,Blended Masalas,4.1
7994,Ginger Garlic Paste,5003,Masalas & Spices,Mother's Recipe,120,145,Cooking Pastes,4.3
7995,Powder - Cumin,5003,Masalas & Spices,MTR,55,55,Powdered Spices,4.1
7996,"Oregano - Pizza, Italian",5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.3
7997,Powder - Coriander,5003,Masalas & Spices,Eastern,25,30,Powdered Spices,4.2
7998,Hing - Compounded Asafoetida,5003,Masalas & Spices,bb Royal,54,80,Powdered Spices,4.1
7999,Masala - Bisibelebath Powder,5003,Masalas & Spices,MTR,54,60,Blended Masalas,4.2
8000,Cloves/Lavanga,5003,Masalas & Spices,bb Popular,58,80,Whole Spices,4.1
8001,Secret Schezwan Fried Rice Masala,5003,Masalas & Spices,Chings,10,10,Blended Masalas,4.1
8002,Sambar Powder 200 g + Rasam Powder 200 g + Puliogare Powder 200 g,5003,Masalas & Spices,MTR,304,345,Blended Masalas,
8003,Chilli Powder Stemless 200 g + Turmeric Powder 200 g + Coriander Powder 200 g,5003,Masalas & Spices,MTR,174,195,Powdered Spices,
8004,Powder - Kutilal Red Chilli,5003,Masalas & Spices,Everest,46,46,Powdered Spices,4.2
8005,Masala - Spicy Sambar Powder,5003,Masalas & Spices,MTR,104,115,Blended Masalas,4.3
8006,Chaat Masala,5003,Masalas & Spices,Everest,35,35,Blended Masalas,4.3
8007,Masala - Garam,5003,Masalas & Spices,Mdh,75,78,Blended Masalas,4.1
8008,Khus Khus/Gasagase,5003,Masalas & Spices,bb Royal,270,300,Whole Spices,4.2
8009,Sambar Powder,5003,Masalas & Spices,Eastern,37,45,Blended Masalas,4.2
8010,Chilli Flakes - Red,5003,Masalas & Spices,Keya,76,89,Herbs & Seasoning,4.2
8011,Chhole Masala,5003,Masalas & Spices,Everest,67,67,Blended Masalas,4.2
8012,Red Chilli Powder 200G +Coriander/Dhania Powder 200G +Turmeric/Haldi Powder 200G,5003,Masalas & Spices,bb Royal,113,240,Powdered Spices,
8013,Powder - Cumin,5003,Masalas & Spices,Eastern,47,49,Powdered Spices,4.1
8014,Mustard/Sasive/Rai - Yellow,5003,Masalas & Spices,bb Royal,19,25,Whole Spices,4.2
8015,Chunky Chat,5003,Masalas & Spices,Mdh,65,65,Blended Masalas,4.2
8016,Amchur Powder,5003,Masalas & Spices,Catch,120,160,Powdered Spices,4.2
8017,Hing,5003,Masalas & Spices,Mdh,65,68,Powdered Spices,4.2
8018,Mace/Javitri,5003,Masalas & Spices,bb Royal,190,200,Whole Spices,4.1
8019,Powder - Sambar,5003,Masalas & Spices,Aachi,42,47,Blended Masalas,4.1
8020,Powder - Kashmiri Chilli,5003,Masalas & Spices,Mdh,75,78,Powdered Spices,4.2
8021,Kitchen King Masala,5003,Masalas & Spices,Everest,65,65,Blended Masalas,4.3
8022,Marathi Moggu,5003,Masalas & Spices,bb Royal,52,80,Whole Spices,
8023,Pav Bhaji Masala,5003,Masalas & Spices,Everest,64,66,Blended Masalas,4.3
8024,Coconut Milk Powder,5003,Masalas & Spices,Kpl Shudhi,80,80,Blended Masalas,4.2
8025,Asafoetida - Powder,5003,Masalas & Spices,Ssp,95,95,Powdered Spices,4.2
8026,Powder - Pepper,5003,Masalas & Spices,Eastern,100,105,Powdered Spices,4.2
8027,Powder - Dry Mango,5003,Masalas & Spices,Everest,80,80,Powdered Spices,4.3
8028,Saffron/Kesar,5003,Masalas & Spices,bb Royal,315,350,Whole Spices,4.1
8029,Kasuri Methi,5003,Masalas & Spices,Eastern,25,25,Whole Spices,4.2
8030,Masala - Vangibath Powder,5003,Masalas & Spices,MTR,107,115,Blended Masalas,4.2
8031,Powder - Chilly,5003,Masalas & Spices,Eastern,33,40,Powdered Spices,4.2
8032,Powder - Haldi,5003,Masalas & Spices,Mdh,33,34,Powdered Spices,4.2
8033,Turmeric - Sticks,5003,Masalas & Spices,bb Royal,29,40,Whole Spices,4
8034,Tamarind/Hunisehannu - Pesticide Free,5003,Masalas & Spices,Safe Harvest,163,175,Whole Spices,4
8035,Masala - Sambhar,5003,Masalas & Spices,Everest,125,125,Blended Masalas,4.2
8036,Tamarind/Hunisehannu,5003,Masalas & Spices,Eastern,65,65,Whole Spices,3.9
8037,Masala - Pav Bhaji,5003,Masalas & Spices,Mdh,35,36,Blended Masalas,4.2
8038,Masala - Kitchen King,5003,Masalas & Spices,Mdh,67,70,Blended Masalas,4.2
8039,Masala - Garam,5003,Masalas & Spices,MTR,49,52,Blended Masalas,4.3
8040,Chat Masala,5003,Masalas & Spices,bb Royal,18,30,Powdered Spices,
8041,Masala Paste - Puliogare Paste,5003,Masalas & Spices,MTR,90,90,Cooking Pastes,4.2
8042,Pani Puri Masala,5003,Masalas & Spices,Everest,31,31,Blended Masalas,4.3
8043,Sabji Masala,5003,Masalas & Spices,Everest,29,29,Blended Masalas,4.2
8044,Hing - Yellow,5003,Masalas & Spices,Everest,130,130,Blended Masalas,4.1
8045,Jeera/Jeerige - Whole,5003,Masalas & Spices,Catch,67,79,Whole Spices,4.2
8046,Masala - Biryani,5003,Masalas & Spices,Eastern,56,68,Blended Masalas,4.1
8047,Dry Ginger/Adrak,5003,Masalas & Spices,bb Royal,61,80,Whole Spices,
8048,Ginger Garlic Paste,5003,Masalas & Spices,Smith & Jones,100,120,Cooking Pastes,4.3
8049,Powder - Chilli,5003,Masalas & Spices,Sakthi,85,94,Powdered Spices,4.3
8050,Jeera/Jeerige - Pesticide Free,5003,Masalas & Spices,Safe Harvest,76,99,Whole Spices,4.1
8051,Masala - Brahim Sambar,5003,Masalas & Spices,Eastern,38,40,Powdered Spices,4.2
8052,Masala - Chicken,5003,Masalas & Spices,Aachi,25,28,Blended Masalas,4.3
8053,Masala - Chana,5003,Masalas & Spices,Mdh,62,65,Blended Masalas,4.2
8054,Coriander Seeds/Kottambari Beeja,5003,Masalas & Spices,Safe Harvest,69,69,Whole Spices,4
8055,Powder - Deggi Mirch,5003,Masalas & Spices,Mdh,78,78,Powdered Spices,4.3
8056,Mustard/Sasive/Rai - Big,5003,Masalas & Spices,bb Popular,32,40,Whole Spices,4.2
8057,Masala - Garam Masala,5003,Masalas & Spices,MTR,95,95,Blended Masalas,4.3
8058,Garam Masala,5003,Masalas & Spices,bb Royal,36,40,Powdered Spices,
8059,Hing/Asafoetida,5003,Masalas & Spices,Catch,38,45,Powdered Spices,4.1
8060,Black Mustard/Sasive/Rai - Big,5003,Masalas & Spices,bb Popular,17,20,Whole Spices,4.2
8061,Powder - Coriander,5003,Masalas & Spices,Sakthi,25,28,Powdered Spices,4.3
8062,Nutmeg/Jayikayi,5003,Masalas & Spices,bb Royal,76,100,Whole Spices,4.1
8063,Asafoetida - Crystal,5003,Masalas & Spices,Ssp,160,160,Powdered Spices,4.3
8064,Powder - Lal Mirch,5003,Masalas & Spices,Mdh,45,46,Powdered Spices,4.2
8065,"Spice Mix - Piri Piri, Multipurpose",5003,Masalas & Spices,Keya,84,99,Blended Masalas,4.3
8066,Powder - Chilly,5003,Masalas & Spices,Aachi,105,117,Powdered Spices,4.1
8067,Turmeric Powder/Arisina Pudi,5003,Masalas & Spices,Sakthi,68,75,Powdered Spices,4.2
8068,Shahi Garam Masala,5003,Masalas & Spices,Aashirvaad,70,90,Blended Masalas,4
8069,Powder - Dhaniya,5003,Masalas & Spices,Mdh,158,165,Powdered Spices,4.2
8070,Mixed Herbs,5003,Masalas & Spices,Snapin,79,79,Herbs & Seasoning,4.3
8071,Black Salt/Kala Namak - Whole,5003,Masalas & Spices,bb Royal,19,20,Whole Spices,4
8072,Pani Puri Masala,5003,Masalas & Spices,bb Royal,18,30,Powdered Spices,
8073,Masala - Chicken,5003,Masalas & Spices,Mdh,68,70,Blended Masalas,4.2
8074,Kasuri Methi,5003,Masalas & Spices,Keya,60,60,Whole Spices,4.3
8075,Masala - Tea,5003,Masalas & Spices,Everest,98,98,Blended Masalas,4.2
8076,Madras Sambar Powder,5003,Masalas & Spices,Eastern,38,40,Blended Masalas,4.3
8077,Oregano,5003,Masalas & Spices,Snapin,79,79,Herbs & Seasoning,4.1
8078,Turmeric Powder/Arisina Pudi,5003,Masalas & Spices,Catch,115,135,Powdered Spices,4.2
8079,Oregano,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4
8080,"Kohinoor Ready Masalas - Amritsari Tandoori Chicken Masala, 15 gm - Pack of 2",5003,Masalas & Spices,Kohinoor,27,40,Blended Masalas,4.2
8081,Seasoning - Pizza,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.1
8082,Ready Masala - Punjabi Paneer,5003,Masalas & Spices,Kohinoor,15,20,Blended Masalas,4
8083,Masala - Garam,5003,Masalas & Spices,Eastern,70,85,Blended Masalas,4
8084,Powder - Rasam,5003,Masalas & Spices,Sakthi,61,68,Blended Masalas,4.1
8085,Masala - Chicken Fry (Kabab Masala),5003,Masalas & Spices,Eastern,33,40,Blended Masalas,4.1
8086,Powder - Black Pepper,5003,Masalas & Spices,MTR,165,165,Powdered Spices,4.3
8087,Powder - Jaljira,5003,Masalas & Spices,Everest,50,50,Powdered Spices,4.3
8088,Masala - Meat,5003,Masalas & Spices,Everest,143,143,Blended Masalas,4.2
8089,Amchur Powder 100g + Sambhar Masala 100 g,5003,Masalas & Spices,Catch,108,143,Powdered Spices,
8090,Secret Veg Manchurian Masala,5003,Masalas & Spices,Chings,10,10,Blended Masalas,4.2
8091,Hommade - Ginger Paste,5003,Masalas & Spices,Dabur,46,48,Cooking Pastes,4.3
8092,Garlic Powder,5003,Masalas & Spices,Keya,84,99,Herbs & Seasoning,4.2
8093,Sambar Masala,5003,Masalas & Spices,Aashirvaad,31,62,Blended Masalas,4.1
8094,Pav Bhaji Masala,5003,Masalas & Spices,bb Royal,21,35,Powdered Spices,4
8095,Tamarind/Hunisehannu - Indian,5003,Masalas & Spices,Double Horse,75,75,Whole Spices,4
8096,Masala - Meat,5003,Masalas & Spices,Mdh,71,73,Blended Masalas,4.2
8097,Chicken Tandoori Masala,5003,Masalas & Spices,bb Royal,21,35,Powdered Spices,4.2
8098,Cassia - Split,5003,Masalas & Spices,bb Royal,66,100,Whole Spices,4.1
8099,Cardamom Powder,5003,Masalas & Spices,Snapin,379,379,Herbs & Seasoning,3.9
8100,Powder - Rasam,5003,Masalas & Spices,Eastern,48,50,Blended Masalas,4.2
8101,"Powder - Cinnamon/Chakke, Sri Lankan",5003,Masalas & Spices,Keya,135,159,Herbs & Seasoning,4.2
8102,Garam Masala,5003,Masalas & Spices,Catch,117,156,Blended Masalas,4.1
8103,Seasoning - Italian,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.1
8104,Asafoetida - Special,5003,Masalas & Spices,Ssp,264,264,Powdered Spices,4.4
8105,Sambhar Masala,5003,Masalas & Spices,Catch,54,63,Blended Masalas,4.1
8106,Masala - Chicken,5003,Masalas & Spices,Sakthi,50,55,Blended Masalas,4.3
8107,Powder - Cardamom Seed,5003,Masalas & Spices,Keya,407,479,Herbs & Seasoning,4.3
8108,Meat/Mutton Masala,5003,Masalas & Spices,bb Royal,21,35,Powdered Spices,4.2
8109,Chicken Masala,5003,Masalas & Spices,bb Royal,21,35,Powdered Spices,4.2
8110,Biriyani masala,5003,Masalas & Spices,bb Royal,42,70,Powdered Spices,
8111,Til/Ellu - Nylon,5003,Masalas & Spices,bb Royal,72,100,Whole Spices,4
8112,Powder - Coriander,5003,Masalas & Spices,Aachi,26,29,Powdered Spices,4.3
8113,Kashmiri Lal Mirch (Sweet Red Chilli),5003,Masalas & Spices,JK,75,75,Powdered Spices,4.4
8114,Tandoori Chicken Masala,5003,Masalas & Spices,Everest,34,38,Blended Masalas,4.3
8115,Sambar Masala,5003,Masalas & Spices,bb Royal,18,30,Powdered Spices,3.9
8116,Turmeric Powder/Arisina Pudi,5003,Masalas & Spices,Aachi,33,37,Powdered Spices,4.2
8117,Basil,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.5
8118,Mixed Herbs,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.2
8119,Paste - Garlic,5003,Masalas & Spices,Mother's Recipe,25,25,Cooking Pastes,4.3
8120,Coconad - Coconut Milk Powder,5003,Masalas & Spices,Klf,81,90,Blended Masalas,4.3
8121,Masala - Mutton,5003,Masalas & Spices,Aachi,27,30,Blended Masalas,4.3
8122,Seasoning - Pasta,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.2
8123,Channa Masala,5003,Masalas & Spices,bb Royal,21,35,Powdered Spices,4.1
8124,Masala - Shahi Paneer,5003,Masalas & Spices,Everest,78,78,Blended Masalas,4.2
8125,Chicken Masala With Natural Oils,5003,Masalas & Spices,Tata Sampann,58,77,Blended Masalas,4.3
8126,Lal Mirch Powder,5003,Masalas & Spices,Mdh,87,87,Powdered Spices,4
8127,Masala - Paneer Butter,5003,Masalas & Spices,Eastern,40,42,Powdered Spices,4.3
8128,Powder - Chilly (Kashmiri),5003,Masalas & Spices,Mdh,41,41,Powdered Spices,4.3
8129,Basil,5003,Masalas & Spices,HappyChef,79,109,Herbs & Seasoning,
8130,Rajma Masala,5003,Masalas & Spices,Catch,54,63,Blended Masalas,4.2
8131,Garlic Paste,5003,Masalas & Spices,Mother's Recipe,75,75,Cooking Pastes,4.2
8132,Paneer Masala,5003,Masalas & Spices,bb Royal,18,30,Powdered Spices,
8133,Ready Masala - Mumbai Pav Bhaji,5003,Masalas & Spices,Kohinoor,15,20,Blended Masalas,4.1
8134,Parsley,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.3
8135,Masala - Chat,5003,Masalas & Spices,Eastern,51,54,Blended Masalas,4.1
8136,Pizza Pasta Seasoning,5003,Masalas & Spices,HappyChef,89,109,Herbs & Seasoning,
8137,Dry Ginger Powder,5003,Masalas & Spices,Catch,113,150,Powdered Spices,4.2
8138,Masala - Fish Fry,5003,Masalas & Spices,Sakthi,27,30,Blended Masalas,4.2
8139,Masala - Pulao,5003,Masalas & Spices,MTR,90,90,Blended Masalas,4.4
8140,Seasoning - Garlic Bread,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.3
8141,Asafoetida - Powder,5003,Masalas & Spices,Double Horse,90,95,Powdered Spices,4.3
8142,Ginger Paste,5003,Masalas & Spices,Mother's Recipe,75,75,Cooking Pastes,4.3
8143,Secret Schezwan Fried Rice Masala,5003,Masalas & Spices,Ching'S Secret,51,60,Blended Masalas,4.3
8144,Garam Masala 100 gm + Turmeric Powder 200 g,5003,Masalas & Spices,Catch,108,134,Blended Masalas,
8145,Pani Puri Mix Paste,5003,Masalas & Spices,Mother's Recipe,49,55,Cooking Pastes,4.1
8146,Masala - Fish,5003,Masalas & Spices,Eastern,46,48,Blended Masalas,4.1
8147,Shahi Garam Masala,5003,Masalas & Spices,Keya,39,78,Blended Masalas,3.9
8148,Mix - Puliogare (Tamarind Rice),5003,Masalas & Spices,Eastern,36,44,Blended Masalas,3.8
8149,Multi-Purpose Seasoning,5003,Masalas & Spices,HappyChef,79,109,Herbs & Seasoning,
8150,Ready Masala - Dilli Choley,5003,Masalas & Spices,Kohinoor,15,20,Blended Masalas,4
8151,Tawa Pav Bhaji Masala,5003,Masalas & Spices,Keya,40,66,Blended Masalas,4
8152,Kitchen King Masala,5003,Masalas & Spices,bb Royal,21,35,Powdered Spices,
8153,Puliogare Masala Powder,5003,Masalas & Spices,Eastern,10,10,Blended Masalas,3.9
8154,Italian Spice Mix,5003,Masalas & Spices,HappyChef,69,99,Herbs & Seasoning,
8155,Garlic Peanut Chutney Powder,5003,Masalas & Spices,Graminway,129,129,Blended Masalas,4.1
8156,Ready Masala - Jammu Rajma,5003,Masalas & Spices,Kohinoor,15,20,Blended Masalas,4.2
8157,Powder - Tikhalal,5003,Masalas & Spices,Everest,94,97,Powdered Spices,4.4
8158,Noodle Masala,5003,Masalas & Spices,Keya,70,140,Blended Masalas,4.2
8159,Noodle Masala Seasoning,5003,Masalas & Spices,HappyChef,79,109,Herbs & Seasoning,
8160,Pizza Mix,5003,Masalas & Spices,Snapin,71,79,Herbs & Seasoning,4.2
8161,Kasuri Methi,5003,Masalas & Spices,Everest,350,350,Whole Spices,4.3
8162,Sabzi Masala 100 g + Turmeric Powder 200 g,5003,Masalas & Spices,Catch,90,110,Blended Masalas,
8163,Parsley,5003,Masalas & Spices,HappyChef,79,109,Herbs & Seasoning,
8164,Methi/Menthya Dana - Whole,5003,Masalas & Spices,Catch,21,25,Whole Spices,4.4
8165,Red Chilli Powder/Menasina Pudi,5003,Masalas & Spices,Catch,179,210,Powdered Spices,4.1
8166,Lemongrass,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,3.9
8167,Sambar Masala,5003,Masalas & Spices,Keya,44,63,Blended Masalas,4
8168,Dal Tadka Masala With Natural Oils,5003,Masalas & Spices,Tata Sampann,53,70,Blended Masalas,4.3
8169,Masala - Sambar,5003,Masalas & Spices,Mdh,64,64,Blended Masalas,4.2
8170,Powder - Sambar,5003,Masalas & Spices,Udupi Ruchi,52,55,Powdered Spices,4.3
8171,Seasoning - All Purpose,5003,Masalas & Spices,Keya,93,109,Herbs & Seasoning,4.2
8172,Punjabi Chole Masala,5003,Masalas & Spices,Aashirvaad,48,62,Blended Masalas,4.2
8173,Cinnamon/Chakke Powder,5003,Masalas & Spices,Snapin,99,99,Herbs & Seasoning,4
8174,Powder - Puliogare,5003,Masalas & Spices,Udupi Ruchi,90,95,Powdered Spices,4
8175,Special Puliyogare Gojju,5003,Masalas & Spices,Iyengar Spices & Food Specialists,150,150,Powdered Spices,3.8
8176,Ready Masala - Punjabi Butter Chicken,5003,Masalas & Spices,Kohinoor,15,20,Blended Masalas,4
8177,Gum,5003,Masalas & Spices,bb Royal,55,60,Whole Spices,
8178,Pav Bhaji Masala With Natural Oils,5003,Masalas & Spices,Tata Sampann,56,75,Blended Masalas,4.3
8179,Awadhi Kadhai Chicken Masala,5003,Masalas & Spices,Keya,20,20,Blended Masalas,4.1
8180,Masala - Chana Masala,5003,Masalas & Spices,MTR,80,80,Blended Masalas,4.1
8181,Oregano Seasoning,5003,Masalas & Spices,Keya,109,109,Herbs & Seasoning,3.9
8182,Kitchen King,5003,Masalas & Spices,Catch,105,140,Blended Masalas,4.2
8183,Black Pepper Powder,5003,Masalas & Spices,Catch,128,150,Whole Spices,4.3
8184,Malabar Black Pepper Powder,5003,Masalas & Spices,Keya,95,190,Powdered Spices,4.2
8185,Sprinklers - Dahi Masala,5003,Masalas & Spices,Catch,30,30,Blended Masalas,4.3
8186,Powder - Coriander,5003,Masalas & Spices,Everest,60,62,Powdered Spices,4.5
8187,Oregano - Pesticide Free,5003,Masalas & Spices,Safe Harvest,68,69,Herbs & Seasoning,3.3
8188,Garam Masala 100 g+ Sabzi Masala 100 g,5003,Masalas & Spices,Catch,99,132,Blended Masalas,
8189,Punjabi Chole Masala With Natural Oils,5003,Masalas & Spices,Tata Sampann,53,70,Blended Masalas,4.2
8190,Kitchen King Masala,5003,Masalas & Spices,Keya,33,65,Blended Masalas,4.1
8191,Pav Bhaji Masala,5003,Masalas & Spices,Catch,56,66,Blended Masalas,4.2
8192,Saunf/Sompu Powder,5003,Masalas & Spices,Catch,43,50,Powdered Spices,4.2
8193,Masala - Punjabi Chhole,5003,Masalas & Spices,Tata Sampann,28,33,Blended Masalas,4.3
8194,Powder - Black Pepper,5003,Masalas & Spices,Mdh,66,66,Powdered Spices,4.6
8195,Sabzi Masala,5003,Masalas & Spices,Catch,46,54,Blended Masalas,4.2
8196,Ginger Powder,5003,Masalas & Spices,Keya,84,99,Herbs & Seasoning,4.1
8197,Chatpata Chat Masala,5003,Masalas & Spices,Catch,55,65,Blended Masalas,4.2
8198,Kokum,5003,Masalas & Spices,Conscious Food,159,159,Whole Spices,4.1
8199,Kashmiri Chilly Powder,5003,Masalas & Spices,Nirapara,59,69,Powdered Spices,3.9
8200,Powder - Hyderabad Biryani Masala,5003,Masalas & Spices,Eastern,57,60,Blended Masalas,4.2
8201,Tasty Twist Sizzling Tandoori Multi-Use Seasoning,5003,Masalas & Spices,Kohinoor,16,20,Herbs & Seasoning,4.3
8202,Kashmiri Rajma Masala,5003,Masalas & Spices,Keya,60,120,Blended Masalas,4.1
8203,Powder - Garlic,5003,Masalas & Spices,Organic Nation,75,75,Powdered Spices,4.2
8204,Garam Masala,5003,Masalas & Spices,Nirapara,83,110,Blended Masalas,4.3
8205,Masala - Fish Curry,5003,Masalas & Spices,Aachi,23,26,Blended Masalas,4.2
8206,Thyme,5003,Masalas & Spices,HappyChef,79,109,Herbs & Seasoning,
8207,Mustard/Sasive - Pesticide Free,5003,Masalas & Spices,Safe Harvest,41,45,Whole Spices,4.2
8208,Chicken Masala,5003,Masalas & Spices,Nirapara,47,52,Blended Masalas,4.2
8209,Turmeric Powder/Arisina Pudi/Haldi,5003,Masalas & Spices,JK,30,30,Powdered Spices,4.4
8210,Sambar Powder,5003,Masalas & Spices,Nirapara,42,47,Blended Masalas,4.1
8211,Sabzi Masala - Multi-Purpose Use,5003,Masalas & Spices,Mdh,52,52,Blended Masalas,4.2
8212,Paneer Masala With Natural Oils,5003,Masalas & Spices,Tata Sampann,64,85,Blended Masalas,4.2
8213,Masala - Vegetable,5003,Masalas & Spices,Eastern,44,46,Blended Masalas,4.1
8214,"Combo Pack - Chilli, Turmeric & Coriander (200g Each)",5003,Masalas & Spices,Aashirvaad,95,190,Powdered Spices,4.5
8215,Pani Puri,5003,Masalas & Spices,Mdh,55,55,Blended Masalas,4.2
8216,Desi Chinese Masala Combo Pack,5003,Masalas & Spices,Ching'S Secret,51,60,Blended Masalas,4.4
8217,Powder - Dakshin Sambar,5003,Masalas & Spices,Udupi Ruchi,81,85,Powdered Spices,4.4
8218,Masala - Meat,5003,Masalas & Spices,Eastern,54,66,Blended Masalas,4.2
8219,Powder - Hingraj,5003,Masalas & Spices,Everest,152,160,Powdered Spices,4.4
8220,Meat Masala With Natural Oils,5003,Masalas & Spices,Tata Sampann,59,78,Blended Masalas,4.3
8221,Masala - Meat,5003,Masalas & Spices,Tata Sampann,29,38,Blended Masalas,4.3
8222,Pizza Masala,5003,Masalas & Spices,Keya,80,160,Blended Masalas,4
8223,Masala - Chana Chole,5003,Masalas & Spices,Eastern,57,60,Blended Masalas,4.2
8224,Seasoning - Salad,5003,Masalas & Spices,Keya,82,109,Herbs & Seasoning,3.8
8225,Paruppu Podi Powder,5003,Masalas & Spices,Udupi Ruchi,47,49,Blended Masalas,4.1
8226,Egg Masala,5003,Masalas & Spices,Eastern,39,41,Blended Masalas,4.4
8227,Oregano Seasoning,5003,Masalas & Spices,Organic Nation,84,105,Herbs & Seasoning,3.6
8228,Chicken Masala,5003,Masalas & Spices,Catch,108,144,Blended Masalas,4.2
8229,Black Pepper & Sea Salt Grinder,5003,Masalas & Spices,Keya,118,139,Herbs & Seasoning,4.6
8230,Dhania,5003,Masalas & Spices,Mdh,67,67,Powdered Spices,4.3
8231,Masala - Paneer,5003,Masalas & Spices,Tata Sampann,38,42,Blended Masalas,4.3
8232,Masala - Crispy Fried Chicken Mix,5003,Masalas & Spices,Aachi,32,35,Blended Masalas,4
8233,Powder - Bisibele Bath,5003,Masalas & Spices,Udupi Ruchi,60,63,Powdered Spices,3.8
8234,Mother's Recipe mix-paneer-butter-masala 75 g Pouch,5003,Masalas & Spices,Mother's Recipe,45,55,Blended Masalas,4.1
