OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7658663,57551,4,28-09-2021,8,05-10-2021,18-10-2021,13342
7658664,57540,3,28-09-2021,1,03-10-2021,12-10-2021,12466.08
7658665,57502,3,29-09-2021,4,09-10-2021,26-10-2021,677.6
7658666,57395,4,29-09-2021,1,03-10-2021,10-10-2021,18570
7658667,57546,4,29-09-2021,3,05-10-2021,10-10-2021,1680
7658668,57514,4,29-09-2021,4,04-10-2021,15-10-2021,14293
7658669,57204,4,29-09-2021,8,03-10-2021,18-10-2021,18736
7658670,57366,3,29-09-2021,8,02-10-2021,16-10-2021,5301.12
7658671,57528,6,29-09-2021,7,02-10-2021,06-10-2021,26950
7658672,57135,5,29-09-2021,8,05-10-2021,11-10-2021,12153
7658673,57370,4,29-09-2021,3,08-10-2021,25-10-2021,1920
7658674,57479,4,29-09-2021,3,03-10-2021,14-10-2021,12464
7658675,57285,4,29-09-2021,3,05-10-2021,11-10-2021,7458
7658676,57278,1,29-09-2021,8,02-10-2021,03-10-2021,19980.4
7658677,57347,3,29-09-2021,5,04-10-2021,11-10-2021,52289.6
7658678,57343,6,29-09-2021,1,06-10-2021,16-10-2021,14573
7658679,57497,4,29-09-2021,7,02-10-2021,08-10-2021,30733
7658680,57507,4,30-09-2021,6,02-10-2021,05-10-2021,32533
7658681,57521,6,30-09-2021,5,06-10-2021,26-10-2021,2630
7658682,57477,6,30-09-2021,7,08-10-2021,23-10-2021,25337
7658683,57546,4,30-09-2021,7,05-10-2021,09-10-2021,9167
7658684,57164,5,30-09-2021,8,06-10-2021,21-10-2021,1080
7658685,57412,4,30-09-2021,1,10-10-2021,30-10-2021,13203
7658686,57328,4,30-09-2021,6,01-10-2021,15-10-2021,3920
7658687,57509,4,30-09-2021,8,01-10-2021,12-10-2021,10001
7658688,57141,4,30-09-2021,8,10-10-2021,22-10-2021,795
7658689,57424,4,30-09-2021,3,10-10-2021,29-10-2021,24624
7658690,57509,4,30-09-2021,3,08-10-2021,23-10-2021,12575
7658691,57495,3,01-10-2021,3,03-10-2021,14-10-2021,12096.48
7658692,57435,4,01-10-2021,1,06-10-2021,26-10-2021,45806
7658693,57524,4,01-10-2021,3,07-10-2021,18-10-2021,19253
7658694,57480,6,01-10-2021,7,08-10-2021,22-10-2021,17858
7658695,57247,4,01-10-2021,5,07-10-2021,22-10-2021,14825
7658696,57218,3,01-10-2021,5,06-10-2021,18-10-2021,30873.92
7658697,57280,5,01-10-2021,8,09-10-2021,15-10-2021,12622
7658698,57457,6,01-10-2021,3,06-10-2021,07-10-2021,11769
7658699,57486,4,01-10-2021,1,11-10-2021,13-10-2021,14057
7658700,57531,4,01-10-2021,6,05-10-2021,24-10-2021,18818
7658701,57551,5,01-10-2021,7,10-10-2021,12-10-2021,3140
7658702,57462,5,01-10-2021,4,09-10-2021,11-10-2021,1196
7658703,57543,3,01-10-2021,4,08-10-2021,11-10-2021,1619.2
7658704,57498,4,02-10-2021,8,05-10-2021,08-10-2021,32610
7658705,57362,2,02-10-2021,3,03-10-2021,11-10-2021,8534
7658706,57418,4,02-10-2021,8,12-10-2021,15-10-2021,13101
7658707,57545,6,02-10-2021,5,10-10-2021,18-10-2021,5936
7658708,57519,4,02-10-2021,1,09-10-2021,24-10-2021,49727
7658709,57240,4,02-10-2021,3,09-10-2021,27-10-2021,24077
7658710,57203,4,02-10-2021,6,10-10-2021,29-10-2021,2065
7658711,57420,4,02-10-2021,8,08-10-2021,24-10-2021,7696
7658712,57241,4,02-10-2021,6,06-10-2021,09-10-2021,24096
7658713,57491,4,02-10-2021,7,05-10-2021,07-10-2021,26265
7658714,57292,3,02-10-2021,6,08-10-2021,20-10-2021,14557.84
7658715,57459,2,02-10-2021,4,04-10-2021,22-10-2021,8034
7658716,57466,4,02-10-2021,5,10-10-2021,12-10-2021,35623
7658717,57204,6,02-10-2021,1,11-10-2021,21-10-2021,11171
7658718,57499,4,03-10-2021,3,09-10-2021,10-10-2021,26674
7658719,57328,4,03-10-2021,7,08-10-2021,15-10-2021,7502
7658720,57325,6,03-10-2021,3,10-10-2021,15-10-2021,4616
7658721,57480,6,03-10-2021,8,10-10-2021,15-10-2021,7329
7658722,57521,4,03-10-2021,2,13-10-2021,14-10-2021,12458
7658723,57545,6,03-10-2021,6,10-10-2021,27-10-2021,25394
7658724,57470,3,03-10-2021,3,04-10-2021,17-10-2021,654.72
7658725,57543,5,03-10-2021,2,05-10-2021,08-10-2021,11122
7658726,57538,4,03-10-2021,3,09-10-2021,24-10-2021,16548
7658727,57082,4,03-10-2021,6,05-10-2021,14-10-2021,9240
7658728,57521,6,03-10-2021,8,12-10-2021,15-10-2021,21828
7658729,57542,5,03-10-2021,5,04-10-2021,09-10-2021,46351
7658730,57516,6,03-10-2021,2,11-10-2021,13-10-2021,24293
7658731,57517,3,03-10-2021,8,04-10-2021,15-10-2021,23416.8
7658732,57519,4,03-10-2021,1,11-10-2021,17-10-2021,8678
7658733,57519,4,04-10-2021,3,14-10-2021,25-10-2021,10809
7658734,57270,6,04-10-2021,4,07-10-2021,10-10-2021,7984
7658735,57147,3,04-10-2021,4,08-10-2021,17-10-2021,4435.2
7658736,57463,1,04-10-2021,7,12-10-2021,23-10-2021,14942
7658737,57468,1,04-10-2021,4,09-10-2021,29-10-2021,17560
7658738,57474,4,04-10-2021,5,11-10-2021,28-10-2021,21696
7658739,57423,4,04-10-2021,4,09-10-2021,13-10-2021,7920
7658740,57203,4,04-10-2021,5,07-10-2021,11-10-2021,41793
7658741,57517,6,04-10-2021,7,10-10-2021,22-10-2021,12164
7658742,57123,6,04-10-2021,7,13-10-2021,26-10-2021,7152
7658743,57241,4,04-10-2021,6,10-10-2021,12-10-2021,14049
7658744,57501,4,04-10-2021,1,08-10-2021,22-10-2021,4221
7658745,57507,4,04-10-2021,3,13-10-2021,28-10-2021,15151
7658746,57530,6,04-10-2021,7,10-10-2021,29-10-2021,7243
7658747,57333,3,05-10-2021,1,14-10-2021,02-11-2021,34.32
7658748,57470,4,05-10-2021,5,12-10-2021,16-10-2021,645
7658749,57489,4,05-10-2021,5,07-10-2021,16-10-2021,13321
7658750,57475,4,05-10-2021,8,15-10-2021,25-10-2021,36492
7658751,57503,4,05-10-2021,3,15-10-2021,29-10-2021,27222
7658752,57403,4,05-10-2021,6,09-10-2021,20-10-2021,63737
7658753,57489,4,05-10-2021,3,07-10-2021,27-10-2021,22373
7658754,57352,3,05-10-2021,4,14-10-2021,17-10-2021,27027.44
7658755,57389,4,05-10-2021,2,07-10-2021,21-10-2021,41024
7658756,57456,3,05-10-2021,1,07-10-2021,11-10-2021,5955.84
7658757,57530,3,05-10-2021,3,15-10-2021,30-10-2021,86.24
7658758,57285,6,05-10-2021,7,12-10-2021,21-10-2021,3572
7658759,57187,4,05-10-2021,2,10-10-2021,25-10-2021,13858
7658760,57396,6,05-10-2021,3,08-10-2021,09-10-2021,24714
7658761,57116,4,06-10-2021,6,10-10-2021,15-10-2021,15843
7658762,57516,3,06-10-2021,3,16-10-2021,27-10-2021,17338.64
7658763,57138,4,06-10-2021,6,11-10-2021,29-10-2021,17493
7658764,57548,4,06-10-2021,7,08-10-2021,14-10-2021,15517
7658765,57540,5,06-10-2021,2,15-10-2021,30-10-2021,12162
7658766,57227,4,06-10-2021,6,13-10-2021,16-10-2021,41029
7658767,57533,4,06-10-2021,1,12-10-2021,16-10-2021,20473
7658768,57529,4,06-10-2021,6,07-10-2021,22-10-2021,29257
7658769,57184,5,06-10-2021,7,07-10-2021,19-10-2021,1920
7658770,57550,3,06-10-2021,8,07-10-2021,22-10-2021,9606.96
7658771,57153,4,06-10-2021,2,10-10-2021,18-10-2021,5155
7658772,57549,4,06-10-2021,6,08-10-2021,21-10-2021,9107
7658773,57356,4,06-10-2021,8,10-10-2021,26-10-2021,128138
7658774,57495,4,07-10-2021,8,13-10-2021,16-10-2021,9564
7658775,57399,6,07-10-2021,3,17-10-2021,28-10-2021,16693
7658776,57378,5,07-10-2021,3,12-10-2021,20-10-2021,6446
7658777,57513,4,07-10-2021,8,17-10-2021,02-11-2021,2814
7658778,57522,4,07-10-2021,6,14-10-2021,25-10-2021,10490
7658779,57125,3,07-10-2021,2,17-10-2021,26-10-2021,11037.84
7658780,57495,3,07-10-2021,8,15-10-2021,24-10-2021,17670.4
7658781,57316,5,07-10-2021,5,15-10-2021,26-10-2021,23641
7658782,57531,3,07-10-2021,4,10-10-2021,16-10-2021,12370.16
7658783,57482,4,07-10-2021,6,13-10-2021,22-10-2021,19520
7658784,57446,3,07-10-2021,4,08-10-2021,24-10-2021,8407.52
7658785,57356,4,07-10-2021,7,14-10-2021,26-10-2021,27048
7658786,57188,4,07-10-2021,6,15-10-2021,18-10-2021,24847
7658787,57481,5,08-10-2021,2,14-10-2021,25-10-2021,20071
7658788,57315,4,08-10-2021,6,14-10-2021,19-10-2021,20738
7658789,57395,4,08-10-2021,6,15-10-2021,23-10-2021,8728
7658790,57377,4,08-10-2021,8,14-10-2021,20-10-2021,4018
7658791,57227,4,08-10-2021,3,09-10-2021,21-10-2021,2438
7658792,57484,4,08-10-2021,8,16-10-2021,01-11-2021,31766
7658793,57533,3,08-10-2021,6,10-10-2021,18-10-2021,35387.44
7658794,57516,4,08-10-2021,7,13-10-2021,25-10-2021,15126
7658795,57174,4,08-10-2021,2,09-10-2021,29-10-2021,5717
7658796,57403,3,08-10-2021,1,18-10-2021,01-11-2021,22800.8
7658797,57523,5,08-10-2021,2,16-10-2021,30-10-2021,3933
7658798,57543,6,08-10-2021,2,18-10-2021,04-11-2021,4004
7658799,57397,3,08-10-2021,4,18-10-2021,01-11-2021,20929.92
7658800,57406,6,08-10-2021,1,15-10-2021,23-10-2021,3114
7658801,57436,4,08-10-2021,4,13-10-2021,25-10-2021,123
7658802,57276,3,09-10-2021,3,13-10-2021,26-10-2021,5390
7658803,57298,6,09-10-2021,3,11-10-2021,19-10-2021,19818
7658804,57505,4,09-10-2021,1,11-10-2021,31-10-2021,17658
7658805,57196,4,09-10-2021,1,19-10-2021,04-11-2021,10946
7658806,57464,4,09-10-2021,8,19-10-2021,01-11-2021,1184
7658807,57114,3,09-10-2021,5,19-10-2021,23-10-2021,22550
7658808,57186,4,09-10-2021,8,18-10-2021,25-10-2021,26071
7658809,57553,4,09-10-2021,7,16-10-2021,04-11-2021,3141
7658810,57420,6,09-10-2021,6,18-10-2021,03-11-2021,4372
7658811,57453,6,09-10-2021,6,14-10-2021,18-10-2021,15162
7658812,57472,4,09-10-2021,8,18-10-2021,02-11-2021,1490
7658813,57411,3,09-10-2021,2,17-10-2021,03-11-2021,16521.12
7658814,57487,4,10-10-2021,4,15-10-2021,19-10-2021,3980
7658815,57160,3,10-10-2021,4,16-10-2021,21-10-2021,14710.96
7658816,57514,3,10-10-2021,7,14-10-2021,18-10-2021,20236.48
7658817,57373,4,10-10-2021,5,14-10-2021,01-11-2021,58143
7658818,57378,3,10-10-2021,4,16-10-2021,22-10-2021,34792.56
7658819,57480,4,10-10-2021,5,18-10-2021,26-10-2021,27867
7658820,57496,4,10-10-2021,5,14-10-2021,22-10-2021,22361
7658821,57404,5,10-10-2021,4,13-10-2021,29-10-2021,6859
7658822,57118,6,10-10-2021,1,14-10-2021,29-10-2021,29594
7658823,57325,4,10-10-2021,8,19-10-2021,01-11-2021,7184
7658824,57322,6,11-10-2021,8,15-10-2021,20-10-2021,25680
7658825,57528,6,11-10-2021,5,19-10-2021,26-10-2021,41681
7658826,57105,4,11-10-2021,6,14-10-2021,02-11-2021,26378
7658827,57452,4,11-10-2021,4,16-10-2021,22-10-2021,20094
7658828,57155,4,11-10-2021,1,13-10-2021,26-10-2021,20510
7658829,57266,4,11-10-2021,5,18-10-2021,31-10-2021,3530
7658830,57150,4,11-10-2021,2,12-10-2021,27-10-2021,10745
7658831,57408,5,11-10-2021,7,19-10-2021,28-10-2021,10335
7658832,57388,3,11-10-2021,5,13-10-2021,17-10-2021,8294
7658833,57514,4,11-10-2021,1,18-10-2021,28-10-2021,43124
7658834,57357,5,11-10-2021,2,19-10-2021,28-10-2021,28954
7658835,57486,4,11-10-2021,1,18-10-2021,24-10-2021,42877
7658836,57556,3,11-10-2021,1,18-10-2021,07-11-2021,17592.08
7658837,57485,5,11-10-2021,4,21-10-2021,10-11-2021,7692
7658838,57426,5,11-10-2021,8,12-10-2021,28-10-2021,640
7658839,57386,3,11-10-2021,6,13-10-2021,16-10-2021,8505.2
7658840,57250,4,11-10-2021,4,20-10-2021,26-10-2021,78447
7658841,57545,4,11-10-2021,8,14-10-2021,22-10-2021,6572
7658842,57412,4,11-10-2021,5,15-10-2021,17-10-2021,22896
7658843,57279,6,11-10-2021,8,19-10-2021,24-10-2021,825
7658844,57392,4,12-10-2021,5,15-10-2021,23-10-2021,45965
7658845,57513,4,12-10-2021,5,16-10-2021,24-10-2021,57495
7658846,57259,3,12-10-2021,6,20-10-2021,02-11-2021,19462.08
7658847,57282,4,12-10-2021,3,22-10-2021,02-11-2021,2715
7658848,57272,6,12-10-2021,5,14-10-2021,29-10-2021,18146
7658849,57381,4,12-10-2021,2,17-10-2021,23-10-2021,34674
7658850,57532,5,12-10-2021,7,22-10-2021,02-11-2021,7748
7658851,57479,4,12-10-2021,3,20-10-2021,06-11-2021,18379
7658852,57430,4,12-10-2021,1,18-10-2021,28-10-2021,1912
7658853,57286,2,12-10-2021,7,20-10-2021,06-11-2021,19836
7658854,57533,4,12-10-2021,4,16-10-2021,19-10-2021,8090
7658855,57329,6,12-10-2021,8,16-10-2021,18-10-2021,8910
7658856,57518,4,12-10-2021,2,19-10-2021,02-11-2021,28780
7658857,57382,4,12-10-2021,5,17-10-2021,19-10-2021,10558
7658858,57349,5,12-10-2021,8,21-10-2021,30-10-2021,12127
7658859,57497,5,13-10-2021,7,19-10-2021,26-10-2021,18922
7658860,57470,4,13-10-2021,7,22-10-2021,25-10-2021,8331
7658861,57536,6,13-10-2021,1,23-10-2021,12-11-2021,25004
7658862,57409,5,13-10-2021,8,15-10-2021,02-11-2021,14910
7658863,57471,4,13-10-2021,5,22-10-2021,24-10-2021,32653
7658864,57541,4,13-10-2021,7,16-10-2021,02-11-2021,27785
7658865,57543,4,13-10-2021,6,15-10-2021,31-10-2021,6786
7658866,57495,4,13-10-2021,2,20-10-2021,08-11-2021,7848
7658867,57203,2,13-10-2021,3,14-10-2021,17-10-2021,36761
7658868,57381,3,13-10-2021,4,22-10-2021,02-11-2021,14565.76
7658869,57470,3,13-10-2021,7,14-10-2021,31-10-2021,12191.52
7658870,57487,5,14-10-2021,2,15-10-2021,26-10-2021,9558
7658871,57118,4,14-10-2021,3,15-10-2021,20-10-2021,19252
7658872,57511,4,14-10-2021,1,18-10-2021,21-10-2021,23034
7658873,57556,4,14-10-2021,5,21-10-2021,25-10-2021,70527
7658874,57338,3,14-10-2021,3,18-10-2021,05-11-2021,3681.92
7658875,57375,4,14-10-2021,2,15-10-2021,18-10-2021,7880
7658876,57475,4,14-10-2021,6,16-10-2021,23-10-2021,5095
7658877,57354,4,14-10-2021,6,22-10-2021,03-11-2021,20779
7658878,57456,3,14-10-2021,8,19-10-2021,04-11-2021,6019.2
7658879,57546,4,14-10-2021,2,15-10-2021,03-11-2021,8580
7658880,57552,5,14-10-2021,1,15-10-2021,16-10-2021,11907
7658881,57363,3,14-10-2021,5,16-10-2021,17-10-2021,43398.08
7658882,57115,3,14-10-2021,7,24-10-2021,05-11-2021,138996.88
7658883,57344,4,14-10-2021,1,24-10-2021,26-10-2021,28333
7658884,57214,4,14-10-2021,3,15-10-2021,31-10-2021,20154
7658885,57511,3,14-10-2021,4,17-10-2021,19-10-2021,6348.32
7658886,57448,4,14-10-2021,7,22-10-2021,02-11-2021,1536
7658887,57522,4,14-10-2021,6,21-10-2021,27-10-2021,22447
7658888,57558,3,14-10-2021,6,20-10-2021,07-11-2021,19852.8
7658889,57555,6,14-10-2021,6,16-10-2021,31-10-2021,15399
7658890,57537,4,15-10-2021,2,20-10-2021,05-11-2021,13704
7658891,57310,4,15-10-2021,7,16-10-2021,29-10-2021,22453
7658892,57388,4,15-10-2021,3,24-10-2021,09-11-2021,27672
7658893,57472,5,15-10-2021,4,21-10-2021,26-10-2021,27841
7658894,57489,5,15-10-2021,2,19-10-2021,03-11-2021,8494
7658895,57363,4,15-10-2021,6,16-10-2021,03-11-2021,60
7658896,57557,4,15-10-2021,5,19-10-2021,05-11-2021,40387
7658897,57540,6,15-10-2021,8,16-10-2021,02-11-2021,6913
7658898,57532,4,15-10-2021,8,19-10-2021,02-11-2021,69813
7658899,57207,4,15-10-2021,8,23-10-2021,24-10-2021,1418
7658900,57502,3,15-10-2021,3,18-10-2021,19-10-2021,3674.88
7658901,57237,5,15-10-2021,2,23-10-2021,01-11-2021,28779
7658902,57532,6,15-10-2021,4,23-10-2021,26-10-2021,23137
7658903,57401,4,15-10-2021,2,20-10-2021,02-11-2021,14867
7658904,57454,4,15-10-2021,6,23-10-2021,31-10-2021,17907
7658905,57431,6,15-10-2021,3,19-10-2021,28-10-2021,10968
7658906,57174,6,15-10-2021,2,17-10-2021,02-11-2021,42730
7658907,57343,4,15-10-2021,7,22-10-2021,08-11-2021,32635
7658908,57537,5,15-10-2021,3,20-10-2021,06-11-2021,1121
7658909,57192,4,15-10-2021,4,21-10-2021,23-10-2021,26003
7658910,57467,4,16-10-2021,5,18-10-2021,04-11-2021,44556
7658911,57543,4,16-10-2021,4,21-10-2021,01-11-2021,15338
7658912,57339,5,16-10-2021,6,18-10-2021,26-10-2021,40838
7658913,57343,5,16-10-2021,5,20-10-2021,27-10-2021,3270
7658914,57276,3,16-10-2021,3,21-10-2021,27-10-2021,15501.2
7658915,57527,3,16-10-2021,8,21-10-2021,10-11-2021,32917.28
7658916,57516,4,16-10-2021,3,24-10-2021,10-11-2021,3107
7658917,57560,4,16-10-2021,5,18-10-2021,05-11-2021,16489
7658918,57533,5,16-10-2021,5,21-10-2021,30-10-2021,19655
7658919,57176,3,16-10-2021,2,17-10-2021,18-10-2021,21411.28
7658920,57534,4,16-10-2021,2,18-10-2021,04-11-2021,39585
7658921,57429,5,16-10-2021,6,18-10-2021,23-10-2021,27276
7658922,57213,3,16-10-2021,4,22-10-2021,10-11-2021,35984.08
7658923,57204,4,17-10-2021,7,26-10-2021,15-11-2021,13682
7658924,57314,4,17-10-2021,6,24-10-2021,26-10-2021,22385
7658925,57121,3,17-10-2021,1,19-10-2021,26-10-2021,865.92
7658926,57195,5,17-10-2021,4,21-10-2021,08-11-2021,18538
7658927,57431,4,17-10-2021,5,19-10-2021,05-11-2021,18342
7658928,57339,3,17-10-2021,7,18-10-2021,20-10-2021,24846.8
7658929,57411,4,17-10-2021,8,26-10-2021,05-11-2021,22273
7658930,57346,5,17-10-2021,5,23-10-2021,06-11-2021,780
7658931,57405,4,17-10-2021,6,23-10-2021,25-10-2021,4442
7658932,57102,6,17-10-2021,8,18-10-2021,04-11-2021,81086
7658933,57105,3,18-10-2021,8,24-10-2021,05-11-2021,21086.56
7658934,57368,5,18-10-2021,3,26-10-2021,02-11-2021,14794
7658935,57497,3,18-10-2021,4,25-10-2021,05-11-2021,10678.8
7658936,57473,4,18-10-2021,3,23-10-2021,25-10-2021,13090
7658937,57422,4,18-10-2021,3,24-10-2021,12-11-2021,19739
7658938,57476,4,18-10-2021,6,19-10-2021,28-10-2021,17583
7658939,57523,4,18-10-2021,2,20-10-2021,07-11-2021,15797
7658940,57519,6,18-10-2021,3,24-10-2021,02-11-2021,3488
7658941,57533,4,18-10-2021,8,23-10-2021,24-10-2021,5255
7658942,57425,4,18-10-2021,7,19-10-2021,24-10-2021,18322
7658943,57256,6,18-10-2021,2,23-10-2021,05-11-2021,3530
7658944,57270,6,18-10-2021,1,26-10-2021,04-11-2021,9494
7658945,57522,4,18-10-2021,1,23-10-2021,07-11-2021,37347
7658946,57199,4,18-10-2021,1,25-10-2021,02-11-2021,5950
7658947,57563,4,18-10-2021,4,27-10-2021,29-10-2021,26968
7658948,57548,2,18-10-2021,6,26-10-2021,31-10-2021,30585
7658949,57530,4,18-10-2021,8,24-10-2021,05-11-2021,6890
7658950,57384,6,18-10-2021,3,25-10-2021,12-11-2021,11183
7658951,57376,4,18-10-2021,6,22-10-2021,08-11-2021,10715
7658952,57299,6,18-10-2021,2,22-10-2021,10-11-2021,10085
7658953,57087,4,18-10-2021,8,27-10-2021,07-11-2021,19225
7658954,57553,4,18-10-2021,4,23-10-2021,10-11-2021,16454
7658955,57529,3,19-10-2021,8,29-10-2021,17-11-2021,87984.16
7658956,57523,3,19-10-2021,3,22-10-2021,03-11-2021,12556.72
7658957,57396,5,19-10-2021,7,28-10-2021,05-11-2021,26667
7658958,57092,3,19-10-2021,6,24-10-2021,25-10-2021,11666.16
7658959,57563,4,19-10-2021,5,27-10-2021,03-11-2021,23808
7658960,57559,5,19-10-2021,8,25-10-2021,28-10-2021,34319
7658961,57438,4,19-10-2021,8,21-10-2021,23-10-2021,35364
7658962,57276,4,19-10-2021,2,27-10-2021,03-11-2021,30221
7658963,57519,4,19-10-2021,5,29-10-2021,11-11-2021,28678
7658964,57304,3,19-10-2021,5,21-10-2021,10-11-2021,7160.56
7658965,57550,4,19-10-2021,2,28-10-2021,06-11-2021,38168
7658966,57494,6,19-10-2021,8,25-10-2021,30-10-2021,4342
7658967,57367,4,19-10-2021,8,23-10-2021,29-10-2021,5674
7658968,57560,6,19-10-2021,7,22-10-2021,04-11-2021,9099
7658969,57228,4,19-10-2021,7,28-10-2021,04-11-2021,912
7658970,57432,4,19-10-2021,1,20-10-2021,26-10-2021,3549
7658971,57315,4,20-10-2021,6,25-10-2021,06-11-2021,2480
7658972,57309,4,20-10-2021,4,24-10-2021,25-10-2021,35607
7658973,57264,4,20-10-2021,7,22-10-2021,09-11-2021,21836
7658974,57443,4,20-10-2021,1,21-10-2021,29-10-2021,13610
7658975,57315,4,20-10-2021,2,23-10-2021,11-11-2021,23972
7658976,57414,4,20-10-2021,7,30-10-2021,07-11-2021,3141
7658977,57467,5,20-10-2021,6,22-10-2021,02-11-2021,16952
7658978,57544,4,20-10-2021,4,24-10-2021,27-10-2021,18667
7658979,57508,4,20-10-2021,8,22-10-2021,06-11-2021,34244
7658980,57413,4,20-10-2021,2,26-10-2021,08-11-2021,13461
7658981,57267,4,20-10-2021,8,26-10-2021,28-10-2021,22918
7658982,57465,4,20-10-2021,6,27-10-2021,09-11-2021,21887
7658983,57264,5,20-10-2021,8,22-10-2021,23-10-2021,36347
7658984,57561,5,20-10-2021,8,21-10-2021,24-10-2021,3323
7658985,57350,4,20-10-2021,8,23-10-2021,25-10-2021,46771
7658986,57532,4,20-10-2021,5,25-10-2021,04-11-2021,22290
7658987,57276,6,20-10-2021,4,27-10-2021,14-11-2021,36783
7658988,57300,4,20-10-2021,1,23-10-2021,02-11-2021,8135
7658989,57386,5,20-10-2021,8,21-10-2021,02-11-2021,8515
7658990,57532,4,20-10-2021,6,26-10-2021,07-11-2021,1056
7658991,57122,4,21-10-2021,1,23-10-2021,08-11-2021,6225
7658992,57231,4,21-10-2021,8,23-10-2021,27-10-2021,3509
7658993,57249,4,21-10-2021,6,29-10-2021,17-11-2021,81079
7658994,57457,6,21-10-2021,4,26-10-2021,08-11-2021,22803
7658995,57162,4,21-10-2021,3,26-10-2021,30-10-2021,36898
7658996,57125,3,21-10-2021,3,22-10-2021,25-10-2021,26532.88
7658997,57293,3,21-10-2021,3,28-10-2021,11-11-2021,8022.96
7658998,57422,6,21-10-2021,1,29-10-2021,14-11-2021,9280
7658999,57569,3,21-10-2021,4,26-10-2021,04-11-2021,18072.56
7659000,57306,1,21-10-2021,3,24-10-2021,02-11-2021,8985
7659001,57521,3,21-10-2021,1,23-10-2021,03-11-2021,35562.56
7659002,57446,3,21-10-2021,5,28-10-2021,10-11-2021,17189.92
7659003,57255,3,21-10-2021,2,31-10-2021,14-11-2021,12905.2
7659004,57561,2,21-10-2021,2,30-10-2021,06-11-2021,9333
7659005,57515,4,21-10-2021,8,23-10-2021,01-11-2021,33909
7659006,57206,4,21-10-2021,6,25-10-2021,09-11-2021,5394
7659007,57354,4,21-10-2021,1,22-10-2021,03-11-2021,9823
7659008,57371,5,21-10-2021,1,25-10-2021,12-11-2021,18761
7659009,57537,6,21-10-2021,2,31-10-2021,19-11-2021,1418
7659010,57562,4,21-10-2021,3,22-10-2021,25-10-2021,19255
7659011,57525,4,21-10-2021,2,26-10-2021,10-11-2021,26613
7659012,57564,4,21-10-2021,7,31-10-2021,19-11-2021,41551
7659013,57543,3,21-10-2021,2,27-10-2021,30-10-2021,13273.04
7659014,57561,3,21-10-2021,8,28-10-2021,07-11-2021,7224.8
7659015,57351,4,22-10-2021,8,26-10-2021,02-11-2021,13355
7659016,57082,5,22-10-2021,6,28-10-2021,16-11-2021,3956
7659017,57317,4,22-10-2021,4,24-10-2021,27-10-2021,11538
7659018,57521,4,22-10-2021,2,29-10-2021,03-11-2021,250
7659019,57548,4,22-10-2021,2,27-10-2021,02-11-2021,57125
7659020,57247,3,22-10-2021,7,24-10-2021,30-10-2021,20804.08
7659021,57525,4,22-10-2021,8,25-10-2021,06-11-2021,13133
7659022,57237,4,22-10-2021,3,31-10-2021,08-11-2021,26254
7659023,57281,3,22-10-2021,6,27-10-2021,29-10-2021,17316.64
7659024,57524,4,22-10-2021,8,26-10-2021,02-11-2021,1637
7659025,57554,4,22-10-2021,8,26-10-2021,09-11-2021,30088
7659026,57555,6,22-10-2021,5,24-10-2021,12-11-2021,8655
7659027,57446,6,22-10-2021,3,01-11-2021,13-11-2021,11841
7659028,57236,4,22-10-2021,3,01-11-2021,02-11-2021,25069
7659029,57551,5,22-10-2021,8,26-10-2021,28-10-2021,720
7659030,57424,6,22-10-2021,4,27-10-2021,05-11-2021,15565
7659031,57530,5,22-10-2021,2,29-10-2021,10-11-2021,354
7659032,57487,4,22-10-2021,7,26-10-2021,07-11-2021,26690
7659033,57530,4,22-10-2021,3,24-10-2021,25-10-2021,1875
7659034,57231,6,22-10-2021,1,27-10-2021,10-11-2021,10276
7659035,57138,4,22-10-2021,8,24-10-2021,09-11-2021,6650
7659036,57315,3,22-10-2021,8,31-10-2021,14-11-2021,5514.08
7659037,57518,4,23-10-2021,7,25-10-2021,01-11-2021,645
7659038,57144,4,23-10-2021,3,25-10-2021,11-11-2021,598
7659039,57527,4,23-10-2021,6,24-10-2021,10-11-2021,560
7659040,57560,4,23-10-2021,6,30-10-2021,13-11-2021,11511
7659041,57379,4,23-10-2021,4,24-10-2021,08-11-2021,7282
7659042,57474,4,23-10-2021,6,27-10-2021,14-11-2021,18661
7659043,57106,4,23-10-2021,8,26-10-2021,09-11-2021,17408
